Recipe ID;Recipe Name;Recipe Photo;Total Reviews;Author;Prep Time;Cook Time;Total Time;Ingredients;Total Ingredients;Description
24113;Peanut Butter Pie XX Recipe ;https://images.media-allrecipes.com/images/79591.png;1;Laurie L. Clay;25 m;15 m;40 m;sugar,peanut butter,vanilla,egg,peanut;5;'In a medium bowl, combine confectioners'' sugar and peanut butter. Mix well and press mixture into a 9 inch pie dish.**Prepare vanilla pudding according to package instructions and allow to cool. Preheat oven to 375 degrees F (190 degrees C.)**When pudding has cooled, pour it into peanut butter pie shell. In a medium glass bowl, beat egg whites until stiff peaks form. Spread meringue over pie, covering completely. Sprinkle with chopped peanuts.**Bake in the preheated oven for 15 minutes, or until golden brown.**'
24115;Celebration Pie Recipe ;https://images.media-allrecipes.com/images/79591.png;6;Maggie;5 m;X;5 m;ham,milk,drinks,topping thawed;4;In a large bowl, combine sweetened condensed milk and drink mix. Mix well, then fold in the whipped topping until no streaks remain. Pour filling into pie shell. Refrigerate several hours or overnight, the longer the better.**
24118;No Roll Pie Crust II Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4566534.jpg;147;LAURA_1221;15 m;8 m;23 m;flour,white sugar,salt,canola oil,milk;5;In a 9 inch pie plate, sift flour, sugar and salt. make a well in the center and pour in oil and milk. Mix with a fork, then press into the bottom and sides of pie plate.**To bake:  Preheat oven to 450 degrees F (230 degrees C.) Bake for 8 to 10 minutes, or until golden brown.**
24122;Pear Banana Berry Bake Recipe ;https://images.media-allrecipes.com/userphotos/250x250/857791.jpg;17;Shannon Marie;15 m;15 m;30 m;pear,cranberry,banana,orange juice,white sugar,salt,clove,brown sugar,flour,oat,clove,orange,butter;13;Preheat oven to 375 degrees F (190 degrees C.)**In a 1 1/2 quart casserole dish, mix pears, cranberries, bananas, orange juice, sugar, salt and 1/8 teaspoon cloves. Mix lightly.**In a small bowl, mix brown sugar, flour, oats, remaining 1/8 teaspoon cloves and orange rind. Cut in butter until crumbly. Sprinkle over fruit.**Bake in the preheated oven for 15 to 20 minutes, or until top is golden brown. Serve at room temperature.**
24126;Old English Cream Pie Filling Recipe ;https://images.media-allrecipes.com/userphotos/560x315/14900.jpg;44;Janell;10 m;20 m;30 m;milk,butter,egg,white sugar,cornstarch,salt,vanilla;7;In a sauce pan, combine milk and butter. Bring to a boil. In a medium bowl, combine eggs, sugar, cornstarch and salt. Slowly whisk 1 cup of hot milk mixture into egg mixture. Gradually whisk egg mixture back to remaining milk mixture. Continue to cook, stirring constantly, for 5 minutes. Remove from heat and stir in vanilla. Allow to cool.**
24128;Portuguese Custard Tarts ;https://images.media-allrecipes.com/userphotos/560x315/96222.jpg;105;John J. Pacheco;20 m;20 m;40 m;milk,cornstarch,vanilla,white sugar,egg,pastry;6;Preheat oven to 375 degrees F (190 degrees C.) Lightly grease 12 muffin cups and line bottom and sides with puff pastry.**In a saucepan, combine milk, cornstarch, sugar and vanilla. Cook, stirring constantly, until mixture thickens. Place egg yolks in a medium bowl. Slowly whisk 1/2 cup of hot milk mixture into egg yolks. Gradually add egg yolk mixture back to remaining milk mixture, whisking constantly. Cook, stirring constantly, for 5 minutes, or until thickened. Remove vanilla bean.**Fill pastry-lined muffin cups with mixture and bake in preheated oven for 20 minutes, or until crust is golden brown and filling is lightly browned on top**
24129;Breakfast Pizza II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/210412.jpg;19;martha;10 m;30 m;40 m;sausage,crescent roll,chile pepper,mushroom,cheddar,mozzarella,egg,worcestershire sauce,pepper;9;Preheat oven to 350 degrees F (175 degrees C). Place sausage in a large, deep skillet. Cook over medium-high heat until evenly brown. Drain, crumble and set aside.**Line the bottom and sides of a 9x13 inch baking dish with crescent rolls. Cover rolls with sausage, tomatoes, mushrooms, 1 cup Cheddar cheese and 1 cup mozzarella cheese.**Bake in preheated oven for 8 to 10 minutes or until crust is golden brown. Remove from oven. In a large bowl, beat together eggs, Worcestershire sauce, salt and pepper. Pour egg mixture over crust. Bake for another 7 to 9 minutes, or until eggs are set. Remove from oven and sprinkle with remaining cheese.**
24133;Baked Pancake Squares Recipe ;https://images.media-allrecipes.com/userphotos/250x250/53969.jpg;54;Jen;10 m;30 m;40 m;milk,butter,egg,white sugar,flour,baking powder,salt;7;Preheat oven to 350 degrees F (175 degrees C). Lightly grease an 8x8 inch baking dish.**In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat the flour in. Carefully stir in the baking powder and salt. Pour batter into prepared pan.**Bake in preheated oven for 30 minutes. Cut into 16 square servings.**
24136;'Bob''s Cinnamon';https://images.media-allrecipes.com/userphotos/250x250/186708.jpg;14;MUSSER99;15 m;15 m;30 m;apple,oat,butter,vinegar,cinnamon,flour,baking powder,raisin,egg;9;In a microwave safe bowl, combine apple cider and oats. In a separate bowl, stir together butter, cider vinegar and cinnamon. Stir the two mixtures together and microwave on high for 2 minutes. Let cool to lukewarm.**Stir together flour, baking powder, raisins and eggs. Blend flour mixture into oatmeal mixture.**Heat a lightly oiled griddle or frying pan over medium high heat. Pour or scoop the batter onto the griddle, using approximately 1/4 cup for each pancake. Brown on both sides and serve hot.**
24137;Breakfast Crisp Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1131246.jpg;49;MARKR;10 m;30 m;40 m;oat,flour,baking powder,cinnamon,salt,brown sugar,margarine,egg;8;Preheat oven to 350 degrees F (175 degrees C). Lightly grease 9x9 inch baking pan.**In a large bowl, stir together oats, flour, baking powder, cinnamon and salt. In a separate bowl, cream together brown sugar and margarine. Beat in egg. Stir mixtures together just until blended. Pour batter into prepared pan.**Bake in preheated oven for 30 minutes, until a toothpick inserted into center of pan comes out clean.**
24141;Chocolate Waffles I Recipe ;https://images.media-allrecipes.com/userphotos/560x315/2900185.jpg;146;JENNY69;5 m;10 m;15 m;flour,baking powder,salt,white sugar,cocoa powder,milk,egg,butter,butter,sugar,vanilla,milk;12;'Preheat waffle iron. In a large mixing bowl, stir together flour, baking powder, salt, sugar and cocoa. Stir in milk, eggs and butter until mixture is smooth.**To make hard sauce: stir together softened butter, confectioners'' sugar, vanilla extract and milk. Sauce should be fairly stiff.**Spray preheated waffle iron with non-stick cooking spray. Pour mix onto hot waffle iron. Cook until golden brown. Serve hot with hard sauce.**'
24145;Easy Cream Cheese Danish Recipe ;https://images.media-allrecipes.com/userphotos/250x250/229012.jpg;460;Natalie;10 m;30 m;40 m;crescent roll,cream cheese,white sugar,lemon juice,vanilla,sour cream,sugar,milk,butter;9;'Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking pan.**Line bottom of baking pan with 1 can of crescent rolls. Pinch all seams together to seal.**In a large bowl, mix together cream cheese, white sugar, lemon juice, vanilla extract and sour cream. Spread filling on top of rolls. Place second can of rolls on top of filling.**Bake in preheated oven for 20 to 30 minutes.**In a small bowl, stir together confectioners'' sugar, milk and butter. After Danish has cooled, drizzle with icing.**'
24146;German Baby Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1030967.jpg;190;Shirley Smith;5 m;20 m;25 m;egg,milk,flour,butter,sugar;5;Preheat oven to 425 degrees F (220 degrees C). Place butter in a 10 inch cast iron skillet and heat the skillet in  oven.**Beat eggs at high speed with an electric mixer. Slowly add the milk and flour.**Pour batter into hot skillet. Return skillet to oven and bake for 20 minutes. It will rise like a souffle, then fall when taken out of oven. Lightly dust with powdered sugar and serve.**
24147;Drunken Eggs Toast Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1931267.jpg;5;C.T. Lang;15 m;10 m;25 m;egg,grand marnier,nutmeg,bread,cheese,blueberry,sugar,butter,maple syrup;9;Preheat oven to 500 degrees F (260 degrees C).**In a mixing bowl, beat eggs well. Stir in Grand Marnier and nutmeg. Soak bread in eggs for 30 seconds on each side.**Heat a lightly oiled griddle or frying pan over medium high heat. Grill bread until golden brown on both sides, about 2 to 3 minutes. Transfer to baking sheet and bake until thoroughly cooked, about 2 to 3 minutes.**Using a paring knife, cut a 2 to 3 inch pocket in one side of each slice of bread. Spoon cheese and preserves into the pockets. Arrange on plate and dust with powdered sugar. Serve with clarified butter and maple syrup.**
24149;French Breakfast Puffs Recipe ;https://images.media-allrecipes.com/userphotos/560x315/5427303.jpg;195;Betsy;5 m;25 m;30 m;flour,baking powder,salt,nutmeg,white sugar,shortening,egg,milk,white sugar,cinnamon,margarine;11;Preheat oven to 350 degrees F (175 degrees C). Grease 12 muffin cups or line cups with paper muffin liners.**In a large bowl, whisk together flour, baking powder, salt, and nutmeg. In a separate bowl, cream together 1/2 cup sugar and shortening. Beat in egg. Stir flour mixture into shortening mixture alternately with milk. Beat well. Spoon batter into prepared muffin cups.**Bake in preheated oven for 20 to 25 minutes. While muffins are baking, combine 1/2 cup sugar and 1 teaspoon cinnamon.**Remove muffins from oven and muffin pan.  Immediately, dip the tops of the muffins into the melted margarine, then into the sugar/cinnamon mixture.  Repeat with each muffin, until all muffin tops are covered. Serve warm.**
24152;Banana Pancakes II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/509060.jpg;72;sal;10 m;10 m;20 m;flour,whole wheat,salt,baking powder,white sugar,buttermilk,banana;7;In a large bowl, mix all-purpose flour, whole wheat flour, salt, baking powder and sugar. Stir in buttermilk and bananas just until moistened.**Heat a lightly oiled griddle or frying pan over medium high heat. Pour or scoop the batter onto the griddle, using approximately 1/4 cup for each pancake. Brown on both sides and serve hot.**
24153;Ham Salad Pitas Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1129295.jpg;15;SLAUSON;15 m;4 m;19 m;sour cream,lemon juice,mustard,ham,mozzarella,almond,grape,green onion,bread;9;Combine sour cream, lemon juice and mustard in a bowl.  Add ham, cheese, almonds, grapes and onions.  Toss lightly to coat.**Divide ham mixture evenly between pita pockets.  You may eat these as is or heat them briefly.  If you choose to heat them, do two halves at a time in the microwave for 1 minute.**
24156;Potato Skillet Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4519011.jpg;243;LaDonna;10 m;30 m;40 m;bacon,potato,garlic,salt,black pepper,egg,cheddar;7;Place bacon in a large, deep skillet. Cook over medium-high heat until evenly brown. Remove bacon slices, reserving grease. Crumble bacon and set aside.**Add potatoes to bacon grease and season with garlic salt, seasoned salt and black pepper. Cook until potatoes are soft.**When potatoes are tender, add crumbled bacon. Pour eggs over potatoes and cook until firm. Spread with cheese and cover with lid until melted.**
24159;Sausage Sandwich with Sauteed Apple Slices Recipe ;https://images.media-allrecipes.com/userphotos/250x250/353734.jpg;9;Kimber;5 m;20 m;25 m;sausage,butter,apple,whole wheat,butter,maple syrup;6;Split sausages in half lengthwise.  Brown slowly in a skillet (turning often and draining off fat as it collects) until brown and cooked through,  about 15 minutes.**In another skillet, heat 2 tablespoons butter over low heat. Add apple slices and saute, turning often, until nicely browned and tender. They should be brown at the same time the sausages are ready.**Toast bread and spread with softened butter.  Drain sausages and arrange on toast.  Arrange apple slices over sausages.  Pour maple syrup over all.  Serve immediately!**
24165;Basil Pesto Bread Recipe ;https://images.media-allrecipes.com/userphotos/560x315/224829.jpg;66;KBehrens2;25 m;5 m;30 m;basil,olive,garlic,pine nut,parmesan,bread,tomato,mozzarella;8;In a blender or food processor, puree the basil leaves, olive oil and garlic. Mix in the pine nuts and Parmesan cheese. Continue processing until desired consistency is reached.**Preheat the broiler.**Slice Italian bread to desired thickness. Spread a layer of pesto on each slice. Top with roma (plum) tomatoes and mozzarella cheese.**Place topped bread slices in a single layer on a large baking sheet. Broil 5 minutes, or until cheese is bubbly and lightly browned.**
24166;Ultimate Spinach Dip Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1032623.jpg;37;KATILADY;15 m;X;15 m;spinach,green onion,chestnut,sour cream,mayonnaise,vegetable,onion;7;In a medium bowl, toss together spinach, green onion stalks, and water chestnuts. Mix in the sour cream, mayonnaise, dry vegetable soup mix and dry onion soup mix.**
24167;Pita Pizza Recipe ;https://images.media-allrecipes.com/userphotos/250x250/982359.jpg;44;DENVERCHERYL;5 m;8 m;13 m;bread,tomato sauce,olive,pimento,tomato,mozzarella,blue cheese,basil,oregano,coriander;10;Preheat oven to 425 degrees F (220 degrees C).**Warm pitas in the preheated oven or in a microwave for 1 minute, or until soft. Spread lightly with tomato sauce, pressing to flatten while spreading. Sprinkle with black olives, pimento peppers, tomatoes, mozzarella cheese, blue cheese, basil, oregano and coriander.**Spread the pitas on a large baking sheet and place in the preheated oven 8 minutes, or until the pita bread has reached desired crispness. Serve whole, or cut into slices.**
24169;Pepperoni Dip II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/180510.jpg;75;TEEJAYE72;10 m;15 m;25 m;sausage,mushroom,cream cheese;3;Preheat oven to 350 degrees F (175 degrees C).**In a medium baking dish, mix the pepperoni, cream of mushroom soup and cream cheese.**Bake uncovered 15 minutes, or until bubbly and lightly browned.**
24170;Mexican Hot Dip Recipe ;https://images.media-allrecipes.com/userphotos/250x250/580402.jpg;10;KLSUCH;10 m;30 m;40 m;cream cheese,chili,olive,cheddar,green onion;5;Preheat oven to 350 degrees F (175 degrees C).**Spread cream cheese on the bottom of a medium baking dish. Pour in the chili. Spread a layer of olives on the chili, and top with Cheddar cheese and green onion.**Bake uncovered in the preheated oven 30 minutes, or until bubbly and lightly browned.**
24171;Pumpernickel Spinach Dip I Recipe ;https://images.media-allrecipes.com/userphotos/250x250/9704.jpg;16;The Iron Chef -- Suzi-Q ;10 m;X;10 m;sour cream,cream cheese,mayonnaise,dill,spinach,1 (8 ounce) loaf round pumpernickel loaf;6;In a medium bowl, stir together the sour cream, cream cheese, mayonnaise, dill dip mix and spinach.**Cut out the center of the pumpernickel loaf, creating a bowl. Cut the removed bread into bite-sized pieces. Fill the hollowed loaf with the sour cream mixture. Serve with the bread pieces.**
24173;Mozzarella Sticks I Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3521318.jpg;9;Carol;5 m;4 m;9 m;fry,bread,mozzarella,egg,parmesan,bread;6;Heat oil in deep-fryer to 375 degrees F (190 degrees C).**Sandwich the mozzarella cheese between Italian bread slices.**In a small bowl, mix the Parmesan cheese into the eggs.**Place the bread crumbs in a small bowl.**Dip both sides of the sandwich into the egg mixture, then into the bread crumbs, coating thoroughly.**Carefully place the coated sandwich into deep fryer. Cook 2 to 4 minutes, or until bread is golden brown and cheese has melted. Remove from oil, drain on paper towels and cut into 4 triangles to serve.**
24174;'Gary''s Stuffed Mushrooms Recipe ';https://images.media-allrecipes.com/userphotos/250x250/142809.jpg;476;TINACOX;30 m;12 m;42 m;mushroom,chicken,cream cheese,crab,butter,garlic,pepper,garlic,red pepper;9;Arrange mushroom caps on a medium baking sheet, bottoms up. Chop and reserve mushroom stems.**Prepare chicken flavored dry stuffing mix according to package directions.**Preheat oven to 350 degrees F (175 degrees C).**In a medium saucepan over medium heat, melt butter. Mix in garlic and cook until tender, about 5 minutes.**In a medium bowl, mix together reserved mushroom stems, prepared dry stuffing mix, cream cheese and imitation crabmeat. Liberally stuff mushrooms with the mixture. Drizzle with the butter and garlic. Season with salt, pepper, garlic powder and crushed red pepper.**Bake uncovered in the preheated oven 10 to 12 minutes, or until stuffing is lightly browned.**
24178;Pinwheels Recipe ;https://images.media-allrecipes.com/userphotos/560x315/871616.jpg;3;CRAGHOLM;10 m;X;10 m;cream cheese,horseradish,worcestershire sauce,pickles,olive;5;In a medium bowl, mix together cream cheese, horseradish, Worcestershire sauce, sweet pickles and black olives. Chill in the refrigerator until ready to use.**
24179;Kiwi Fruit Salsa Recipe ;https://images.media-allrecipes.com/userphotos/250x250/947995.jpg;3;Leanne;10 m;10 m;25 m;vinegar,onion,banana,orange,kiwi,pepper;6;Heat 1/2 balsamic vinegar in a medium saucepan over medium high heat. Slowly cook and stir onion until soft. Stir in banana. Use remaining balsamic vinegar as needed to keep the mixture moist. Stir in oranges, kiwis and serrano pepper. Cook and stir until all ingredients are soft.**
24181;Mexican Lasagna Chip Dip Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1700984.jpg;56;ANNIE HIGHTOWER;20 m;15 m;35 m;ground beef,onion,salsa,bean,chile pepper,olive,cream cheese,cheddar;8;Preheat oven to 400 degrees F (200 degrees C).**Place ground beef and onions in a large, deep skillet. Cook over medium high heat until onions are soft and ground beef is evenly brown. Remove from heat.**Drain beef and mix in salsa, refried beans, green chile peppers and black olives. Transfer mixture to a 9x13 inch baking dish. Layer with cream cheese slices. Top with Cheddar cheese.**Bake in the preheated oven 10 to 15 minutes, or until cheese is melted.**
24183;Fruit Pizza Recipe ;https://images.media-allrecipes.com/userphotos/560x315/253500.jpg;181;Lois;10 m;10 m;20 m;cookie,marshmallow,cream cheese;3;Preheat oven to 350 degrees F (175 degrees C).**On an ungreased medium baking sheet, smooth the refrigerated sugar cookie dough into a single layer approximately 1/4 inch thick. Bake in the preheated oven 10 minutes, or until edges are lightly browned and center is no longer doughy.**In a medium bowl, blend the marshmallow creme and cream cheese. Spread the mixture over the baked crust. Chill in the refrigerator until serving.**
24184;Festive Nut Bowl Recipe ;https://images.media-allrecipes.com/userphotos/250x250/855881.jpg;6;Diane K;5 m;X;5 m;macadamia nut,cashew,pistachio,cranberry;4;In a large bowl, mix together macadamia nuts, cashews, pistachio nuts and dried cranberries. Transfer to a nice serving dish.**
24186;Crabby Horseradish Dip Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1060618.jpg;14;Iron Chef-SuziQ;2 m;3 m;5 m;crab,cream cheese,horseradish,worcestershire sauce,chili,lemon juice;6;In a medium microwave safe bowl, blend crabmeat, cream cheese, horseradish, Worcestershire sauce, chili sauce and lemon juice.**Microwave the mixture on high 3 to 5 minutes, or until hot and bubbly.**
24188;Nutty Napoleons Recipe ;https://images.media-allrecipes.com/images/79591.png;3;Honda;30 m;10 m;40 m;pecan,cream cheese,cheese,port,honey,black pepper,chive;7;Preheat oven to 350 degrees F (175 degrees C).**Place pecan halves in a single layer on a large baking sheet. Bake in the preheated oven 7 to 10 minutes, or until browned.**In a food processor, mix together cream cheese, stilton cheese, port wine, honey and pepper. Process until smooth. Transfer to a sealable plastic bag.**Arrange half the pecans on a large, flat serving dish, flat side down. Cut the tip off plastic bag. Pipe approximately 1/4 teaspoon cream cheese mixture onto each half. Top with remaining pecan halves, flat side down. Pipe another  1/4 teaspoon cream cheese mixture onto each. Garnish with chives.**
24189;Mock Pate de Foie Gras Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1000417.jpg;4;Robin;20 m;5 m;25 m;pecan,cream cheese,sausage,onion,worcestershire sauce,lemon juice;6;Preheat oven to 350 degrees F (175 degrees C).**Place pecans on a medium baking sheet. Bake in the preheated oven 5 minutes, or until toasted.**In a medium bowl, mix together cream cheese, braunschweiger liver sausage, onion, Worcestershire sauce and lemon juice. Form the mixture into a ball.**Place toasted pecans in a pie pan. Place cream cheese mixture ball into the pie pan, and roll to coat with pecans. Cover with plastic wrap. Chill in the refrigerator until serving.**
24191;Hot Mexican Spinach Dip Recipe ;https://images.media-allrecipes.com/userphotos/560x315/2379445.jpg;418;Linda;15 m;15 m;30 m;salsa,spinach,monterey jack,cream cheese,milk,olive,red wine,pepper;8;Preheat oven to 400 degrees F (200 degrees C).**In a medium baking dish, mix together salsa, chopped spinach, Monterey Jack cheese, cream cheese, evaporated milk, black olives, red wine vinegar, salt and pepper.**Bake mixture in the preheated oven 12 to 15 minutes, or until bubbly.**
24192;Pineapple Cranberry Relish Recipe ;https://images.media-allrecipes.com/userphotos/250x250/264798.jpg;36;GWYNN;15 m;X;15 m;pineapple,cranberry sauce,walnut,strawberry;4;In a large bowl, mix together the pineapple, cranberry sauce, walnuts and strawberries.  Cover and chill overnight before serving.**
24194;Margarita Chicken I Recipe ;https://images.media-allrecipes.com/userphotos/560x315/12587.jpg;17;LORRI SABATA;X;20 m;20 m;margarita,lemon juice,lime juice,garlic,chicken;5;In a large skillet combine the margarita mix, lemon juice, lime juice and garlic powder. Mix together, then add chicken. Simmer over medium heat for 15 to 20 minutes, or until margarita mix has become a light glaze and chicken is cooked through (no longer pink inside).**
24207;Choice Apple and Banana Muffins Recipe ;https://images.media-allrecipes.com/userphotos/250x250/6423.jpg;22;Hypnotic Stunt Girl;10 m;30 m;40 m;flour,white sugar,salt,cinnamon,milk,banana,apple,orange,vanilla,white sugar,water,cinnamon;12;Preheat oven to 350 degrees F (175 degrees C). Grease muffin cups or line with paper muffin liners.**In a large bowl, stir together flour, 1/2 cup sugar, salt and 1 teaspoon cinnamon. Stir in milk, banana, apples, orange zest and vanilla extract. Spoon batter into prepared muffin cups.**Bake in preheated oven until golden brown, about 25 to 30 minutes. Check bake time by inserting a toothpick into the center of a muffin. The muffins are done when the toothpick comes out clean.**While muffins bake, combine 1/4 cup white sugar and 3 tablespoons water in a small saucepan. Bring mixture to a boil and cook for 1 minute. Brush glaze over baked muffins, then sprinkle muffins with as much cinnamon as you like.**
24210;Banana Frittata Recipe ;https://images.media-allrecipes.com/userphotos/560x315/388920.jpg;114;nausheen;15 m;15 m;30 m;flour,salt,white sugar,milk,egg,banana,vegetable oil,butter;8;In a bowl, combine the flour, salt and sugar. Gradually pour in the milk, stirring constantly, until a smooth batter is formed. Add the eggs, one at time, stirring well each addition. Stir in sliced bananas.**Heat oil and butter in a nine inch non-stick skillet over medium heat. Pour the mixture in by spoonfuls, spreading the mixture evenly across the pan. When the bottom has turned a golden brown, turn the frittata and cook over low heat until golden brown on the other side. Sprinkle with sugar and serve warm.**
24212;Breakfast Biscuits Recipe ;https://images.media-allrecipes.com/userphotos/560x315/714403.jpg;61;Kristi;10 m;10 m;20 m;buttermilk,bacon,egg,milk,butter,cheddar;6;Preheat oven to 400 degrees F (200 degrees C).**Place biscuits 2 inches apart on an ungreased cookie sheet. Bake in preheated oven for 8 to 11 minutes or until golden brown.**Place bacon in a large, deep skillet. Cook over medium-high heat until evenly brown. Drain and set aside.**In a large bowl, beat together eggs and milk. Heat a lightly oiled skillet over medium heat. Scramble eggs to your liking.**Cut open biscuits, lightly butter, layer with eggs, bacon, and cheese.**
24214;Dark Carrot Raisin Muffins Recipe ;https://images.media-allrecipes.com/userphotos/250x250/708430.jpg;28;sal;10 m;20 m;30 m;whole wheat,flour,salt,baking powder,nutmeg,clove,cinnamon,egg,buttermilk,vegetable oil,applesauce,honey,carrot,raisin;14;Preheat oven to 400 degrees F (200 degrees C). Grease 12 muffin cups or line with paper muffin liners.**Stir together whole wheat flour, all-purpose flour, salt, baking powder, nutmeg, cloves and cinnamon. In a separate bowl, stir together eggs, buttermilk, oil, applesauce and honey. Stir egg mixture into flour just until combined. Fold in carrots and raisins. Spoon batter into prepared muffin cups.**Bake in preheat oven for 18 minutes, or until a toothpick inserted into the center of a muffin comes out clean.**
24216;Smoked Salmon Pizette Recipe ;https://images.media-allrecipes.com/userphotos/560x315/217917.jpg;13;DEBNJAMES;15 m;15 m;30 m;cream cheese,sour cream,green onion,bread,salmon,tomato,capers;7;Preheat oven to 350 degrees F (175 degrees C).**Stir together cream cheese, sour cream and green onions. Spread mixture evenly on top of whole pita rounds. Place rounds on lightly greased baking sheets and bake in preheated oven for 7 to 8 minutes.**Transfer warm pitas to a serving platter, sprinkle with salmon and garnish with diced tomatoes and capers.**
24219;Flaming Doctor Pepper II Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3311189.jpg;1;Melanie S.;2 m;X;2 m;amaretto,rum,beer;3;Pour amaretto into a highball glass. Gently pour the rum over the back of a spoon, so that it forms a layer on top of the amaretto. Carefully light rum with a match. Pour in the beer, wait for flames to die down, and drink entire contents in one gulp.**
24220;Sex on the Beach II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/668565.jpg;3;ASHDI;1 m;X;1 m;vodka,liqueur,raspberry,apple juice,cranberry;5;In a cocktail mixer full of ice, combine vodka, melon liqueur, raspberry liqueur, pineapple juice and cranberry juice. Shake vigorously and strain into glass.**
24221;Sex on the Beach III Recipe ;https://images.media-allrecipes.com/userphotos/560x315/220704.jpg;48;ANG242424;1 m;X;1 m;vodka,peach,orange juice,cranberry;4;Fill a highball glass with ice, pour in vodka and peach schnapps, then fill glass with half orange juice and half cranberry juice.**
24222;South Carolina Sweet Tea Recipe ;https://images.media-allrecipes.com/userphotos/250x250/186403.jpg;41;Deanna Ross;1 m;10 m;11 m;tea,white sugar;2;Using an electric coffee maker, Place the 3 tea bags in the strainer basket (not in the pot). Brew the tea as you would coffee. Pour the sugar in a gallon pitcher. Pour in the hot tea. Continue to run coffee maker with the tea bags until you have enough tea to fill the pitcher. Allow to cool completely at room temperature, then refrigerate.**
24223;Flaming Doctor Pepper I Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3227333.jpg;14;SARAH COOPER;5 m;X;5 m;beer,amaretto,rum;3;Fill a pint glass half full of beer.**Pour the amaretto into a standard shot glass. Carefully pour the 151 proof rum on top of the amaretto so that it floats.**Carefully light the shot on fire by touching with open flame. Drop the lit shot into the half full glass of beer and slam.**
24225;'Phil and Tony''s Killer Caraway Beef Tenderloin Recipe ';https://images.media-allrecipes.com/images/79591.png;1;NASDAQPHIL;5 m;15 m;20 m;beef tenderloin,garlic,onion,black pepper,caraway,kosher;6;Preheat an outdoor grill for high heat and lightly oil grate.**Place tenderloin filet on a flat dish and sprinkle both sides with garlic powder, onion powder and black pepper to taste. Sprinkle on the caraway seeds on both sides as well. Next, sprinkle on the kosher salt. Press all of the seasonings into the meat, so that it all sticks well. Rub the filet all over the plate to pick up any loose seasoning.**Grill the filet on both sides, about 2 minutes each side, to sear in the flavors and bring out the nutty flavor of the caraway seeds. After searing, lower the temperature of your grill to medium heat and cook for about 6 minutes each side, depending on the thickness of your filet.**As your filet is cooking at the lower temperature, sprinkle on more kosher salt and caraway seed to taste. Cook to desired doneness.**
24229;Tortilla Rollups IV Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3094483.jpg;161;DOREENB;15 m;X;15 m;cream cheese,sour cream,1 (1 ounce) package dry fiesta-style ranch dressing mix,salsa,cheddar,tortillas;6;In a medium bowl, mix the cream cheese, sour cream, fiesta-style ranch dressing mix, chunky salsa and Cheddar cheese. Spread even amounts of the mixture onto the tortillas. Roll tortillas and chill in the refrigerator until ready to serve.**To serve, slice the chilled, rolled tortillas into 3/4 inch slices and arrange on a large serving platter.**
24231;Vietnamese Salad Rolls Recipe ;https://images.media-allrecipes.com/userphotos/250x250/38953.jpg;53;Claudine;20 m;5 m;25 m;rice,shrimp,rice,carrot,lettuce,basil,sauce,water;8;Bring a medium saucepan of water to boil. Remove from heat. Place rice vermicelli in boiling water, remove from heat, and let soak 3 to 5 minutes, until soft. Drain, and rinse with cold water.**Fill a large bowl with hot water. Dip one rice wrapper in the hot water for 1 second to soften. Lay wrapper flat, and place desired amounts of noodles, shrimp, carrot, lettuce and basil in the center. Roll the edges of the wrapper slightly inward. Beginning at the bottom edge of wrapper, tightly wrap the ingredients. Repeat with remaining ingredients.**In a small bowl, mix the hoisin sauce with water until desired consistency has been attained. Heat the mixture for a few seconds in the microwave.**Serve the spring rolls with the warm dipping sauce.**
24235;Spicy Bagel Bites Recipe ;https://images.media-allrecipes.com/userphotos/250x250/195866.jpg;19;sal;10 m;5 m;15 m;parmesan,chili,oregano,cumin,garlic,onion,pepper,ice;8;Preheat oven to 400 degrees F (200 degrees C).**In a small bowl, mix the Parmesan cheese, chili powder, oregano, cumin, garlic powder, onion powder, salt and pepper.**Place the bagel slices on a medium cookie sheet and sprinkle with the seasoning mixture.**Bake in the preheated oven 5 minutes, or until slightly crisp and lightly browned.**
